[21:16:55.537] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:16:55.727] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:16:56.968] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:16:57.078] | INFO  | main                             | YandexComp                       | Мобильные телефоны — купить на Яндекс.Маркете
[21:16:57.271] | INFO  | main                             | YandexComp                       | driver shutDown
[21:26:50.579] | INFO  | main                             | YandexComp                       | Initialized driver
[21:26:52.966] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (f9748ddf62774d78f5725b80cc0404cb)
[21:26:54.637] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:26:56.284] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:26:59.694] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:27:00.109] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:27:00.437] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:27:02.359] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:27:02.359] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:27:02.596] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:27:03.906] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:27:04.233] | INFO  | main                             | YandexComp                       | driver shutDown
[21:29:42.478] | INFO  | main                             | YandexComp                       | Initialized driver
[21:29:44.859] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (9524f153a91ae4d5f2eb183dad49f755)
[21:29:45.503] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:29:48.006] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:29:51.377] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:29:51.699] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:29:52.044] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:29:53.744] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:29:53.744] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:29:53.973] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:29:55.514] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:29:55.807] | INFO  | main                             | YandexComp                       | driver shutDown
[21:33:21.840] | INFO  | main                             | YandexComp                       | Initialized driver
[21:33:24.213] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (2009244453e9a4bfa0630a849e24aa77)
[21:33:24.945] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:33:27.504] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:33:31.768] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:33:32.096] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:33:32.455] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:33:33.980] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:33:33.981] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:33:34.200] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:33:35.510] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:33:35.874] | INFO  | main                             | YandexComp                       | driver shutDown
[21:35:13.358] | INFO  | main                             | YandexComp                       | Initialized driver
[21:35:15.825] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (e71f249547489c210a850f697e07a626)
[21:35:17.328] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:35:18.964] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:35:22.479] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:35:22.893] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:35:23.267] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:35:24.891] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:35:24.892] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:35:25.078] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:35:26.293] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:35:26.562] | INFO  | main                             | YandexComp                       | driver shutDown
[21:37:58.122] | INFO  | main                             | YandexComp                       | Initialized driver
[21:38:00.570] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (edf74fa6ab23ae2beeb839df2433cadd)
[21:38:02.059] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:38:03.913] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:38:07.176] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:38:07.559] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:38:07.908] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:38:10.131] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:38:10.131] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:38:10.327] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:38:11.585] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:38:11.788] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:38:11.844] | INFO  | main                             | YandexComp                       | Product add to comparing
[21:38:11.855] | INFO  | main                             | YandexComp                       | Мобильные телефоны — купить на Яндекс.Маркете
[21:38:12.020] | INFO  | main                             | YandexComp                       | driver shutDown
[21:44:00.665] | INFO  | main                             | YandexComp                       | Initialized driver
[21:44:03.087] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (b788494a05f47912eddbb51f94071770)
[21:44:04.646] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:44:06.208] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:44:09.604] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:44:10.017] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:44:10.361] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:44:12.058] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:44:12.059] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:44:12.329] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:44:13.529] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:44:13.792] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:44:13.891] | INFO  | main                             | YandexComp                       | Product add to comparing
[21:44:13.905] | INFO  | main                             | YandexComp                       | Мобильные телефоны — купить на Яндекс.Маркете
[21:44:14.068] | INFO  | main                             | YandexComp                       | driver shutDown
[21:45:07.197] | INFO  | main                             | YandexComp                       | Initialized driver
[21:45:09.250] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (0720e54262585499e184ea13c78272c3)
[21:45:10.608] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:45:12.354] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:45:15.676] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:45:16.102] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:45:16.473] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:45:17.952] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:45:17.952] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:45:18.162] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:45:19.495] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:45:19.758] | INFO  | main                             | YandexComp                       | Product add to comparing
[21:45:19.872] | INFO  | main                             | YandexComp                       | Мобильные телефоны — купить на Яндекс.Маркете
[21:45:20.039] | INFO  | main                             | YandexComp                       | driver shutDown
[21:45:35.862] | INFO  | main                             | YandexComp                       | Initialized driver
[21:45:37.933] | INFO  | main                             | YandexComp                       | Started: ChromeDriver: chrome on MAC (6c4c513295cca1aedf682a30cc9143c2)
[21:45:39.319] | INFO  | main                             | YandexComp                       | Open link: https://market.yandex.ru/
[21:45:40.893] | INFO  | main                             | YandexComp                       | Open page 'Elecktronika'
[21:45:44.130] | INFO  | main                             | YandexComp                       | Open page 'Mobile'
[21:45:44.534] | INFO  | main                             | YandexComp                       | Select HUAWEI
[21:45:44.878] | INFO  | main                             | YandexComp                       | Select Xiaomi
[21:45:46.604] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:45:46.604] | INFO  | main                             | YandexComp                       | Wait button is clickable
[21:45:46.831] | INFO  | main                             | YandexComp                       | Sorted HUAWEI and Xiaomi by price
[21:45:48.260] | INFO  | main                             | YandexComp                       | Button 'see else' available
[21:45:48.553] | INFO  | main                             | YandexComp                       | Product add to comparing
[21:45:48.835] | INFO  | main                             | YandexComp                       | Product add to comparing
[21:45:48.843] | INFO  | main                             | YandexComp                       | Мобильные телефоны — купить на Яндекс.Маркете
[21:45:49.001] | INFO  | main                             | YandexComp                       | driver shutDown
